conversation_id,timestamp,text,intent,category,sentiment,answered
9f620886-3072-4811-936d-2090001a5261,2025-07-13T19:14:12,400-500,Diğer,Genel,Nötr,Evet
9f620886-3072-4811-936d-2090001a5261,2025-07-13T19:14:34,500-1000,Diğer,Genel,Pozitif,Evet
9f620886-3072-4811-936d-2090001a5261,2025-07-13T19:14:51,Açık alan deniz manzaralı,Mekan arıyor,Mekan,Negatif,Evet
9f6218be-e308-4baf-ae87-ad093bca8c16,2025-07-13T19:58:33,Nişan,Diğer,Organizasyon,Pozitif,Evet
9f6218be-e308-4baf-ae87-ad093bca8c16,2025-07-13T19:58:49,Gaziemir İzmir’de yapmak istiyoruz mekan arıyorum,Mekan arıyor,Mekan,Nötr,Evet
9f6218be-e308-4baf-ae87-ad093bca8c16,2025-07-13T19:59:41,Ağustos 2025 50 davetli pasta meşrubat yaklaşık 400 tl Gaziemir ve çevresi de olabilir,Yemek/İkram soruyor,Yemek/İkram,Negatif,Evet
9f621aa3-397a-4464-8c5f-668569e35ccf,2025-07-13T20:03:49,Düğün,Organizasyon arıyor,Genel,Pozitif,Evet
9f621aa3-397a-4464-8c5f-668569e35ccf,2025-07-13T20:04:10,Denizli merkez,Mekan arıyor,Genel,Nötr,Evet
9f621aa3-397a-4464-8c5f-668569e35ccf,2025-07-13T20:04:39,Kır dügünü,Diğer,Genel,Pozitif,Evet
9f621aa3-397a-4464-8c5f-668569e35ccf,2025-07-13T20:05:05,13/08/2026,Diğer,Genel,Nötr,Evet
9f621aa3-397a-4464-8c5f-668569e35ccf,2025-07-13T20:05:18,1500-2000 kişilik,Konum belirtiyor,Genel,Pozitif,Evet
9f621aa3-397a-4464-8c5f-668569e35ccf,2025-07-13T20:05:39,Sadece kola,Yemek/İkram soruyor,Yemek/İkram,Negatif,Evet
9f621aa3-397a-4464-8c5f-668569e35ccf,2025-07-13T20:05:57,Doğru,Diğer,Genel,Pozitif,Evet
9f621aa3-397a-4464-8c5f-668569e35ccf,2025-07-13T20:06:15,En uygunlarını öner,Diğer,Genel,Pozitif,Evet
9f623494-cbd1-4d68-98c2-72b4ad2859c5,2025-07-13T21:16:37,Nişan,Diğer,Organizasyon,Pozitif,Evet
9f623494-cbd1-4d68-98c2-72b4ad2859c5,2025-07-13T21:18:00,Pasta meşrubat tarihi 1yil sonrası,Yemek/İkram soruyor,Yemek/İkram,Nötr,Evet
9f623494-cbd1-4d68-98c2-72b4ad2859c5,2025-07-13T21:19:41,Esenler'de 250 kişi,Diğer,Genel,Nötr,Evet
9f623494-cbd1-4d68-98c2-72b4ad2859c5,2025-07-13T21:20:55,Ben Aşiyan Nisan salonu istiyorum,Mekan arıyor,Mekan,Nötr,Evet
9f62483f-455a-4975-814a-64cd5ae09ddb,2025-07-13T22:11:22,Kına,Organizasyon arıyor,Organizasyon,Pozitif,Evet
9f62483f-455a-4975-814a-64cd5ae09ddb,2025-07-13T22:12:19,Kına gecesi mekanı,Mekan arıyor,"Mekan, Organizasyon",Pozitif,Evet
9f62483f-455a-4975-814a-64cd5ae09ddb,2025-07-13T22:14:22,İstanbul Bağcılar 28 Ağustos 2025 ikramsız 60kişi,Yemek/İkram soruyor,Yemek/İkram,Pozitif,Evet
9f62483f-455a-4975-814a-64cd5ae09ddb,2025-07-13T22:15:23,Kapalı alan minimum kişi başı bütçe ne kadar,Mekan arıyor,Mekan,Negatif,Evet
9f62483f-455a-4975-814a-64cd5ae09ddb,2025-07-13T22:16:00,10tl kişi başı,Fiyat ayarlaması istiyor,Genel,Pozitif,Evet
9f62483f-455a-4975-814a-64cd5ae09ddb,2025-07-13T22:17:15,30tl kişi başı 100 kişi için fiyat,Fiyat ayarlaması istiyor,Genel,Pozitif,Evet
9f62483f-455a-4975-814a-64cd5ae09ddb,2025-07-13T22:18:17,Büyük mekan degilde davet salonu olabilir,Mekan arıyor,Mekan,Negatif,Evet
9f630b51-6683-47a6-a17f-799905ffd1f4,2025-07-14T07:16:52,Düğün,Organizasyon arıyor,Genel,Pozitif,Evet
9f630b51-6683-47a6-a17f-799905ffd1f4,2025-07-14T07:17:32,08 31 2025,Diğer,Genel,Negatif,Evet
9f630b51-6683-47a6-a17f-799905ffd1f4,2025-07-14T07:18:43,Mekan fotoraf,Mekan arıyor,"Mekan, Fotoğrafçı",Pozitif,Evet
9f630b51-6683-47a6-a17f-799905ffd1f4,2025-07-14T07:19:06,Gaziantep,Konum belirtiyor,Genel,Nötr,Evet
9f630b51-6683-47a6-a17f-799905ffd1f4,2025-07-14T07:20:53,Şehitkamil 400 kişi sadece merşubat,Bilgi istiyor,Genel,Negatif,Evet
9f630b51-6683-47a6-a17f-799905ffd1f4,2025-07-14T07:21:36,400 tl,Diğer,Genel,Negatif,Evet
9f630b51-6683-47a6-a17f-799905ffd1f4,2025-07-14T07:22:09,600,Diğer,Genel,Pozitif,Evet
9f630b51-6683-47a6-a17f-799905ffd1f4,2025-07-14T07:22:24,40000,Diğer,Genel,Pozitif,Evet
9f630b51-6683-47a6-a17f-799905ffd1f4,2025-07-14T07:23:19,Sadece salon,Mekan arıyor,Mekan,Negatif,Evet
9f630d87-ddce-4062-bea9-6d91c7b63852,2025-07-14T07:22:59,Düğün,Organizasyon arıyor,Genel,Pozitif,Evet
9f630d87-ddce-4062-bea9-6d91c7b63852,2025-07-14T07:23:52,100 kisi,Diğer,Genel,Pozitif,Evet
9f630d87-ddce-4062-bea9-6d91c7b63852,2025-07-14T07:24:08,istanbul,Konum belirtiyor,Genel,Pozitif,Evet
9f630d87-ddce-4062-bea9-6d91c7b63852,2025-07-14T07:24:25,uskudar,Diğer,Genel,Nötr,Evet
9f630d87-ddce-4062-bea9-6d91c7b63852,2025-07-14T07:24:37,yemekli,Yemek/İkram soruyor,Yemek/İkram,Nötr,Evet
9f630d87-ddce-4062-bea9-6d91c7b63852,2025-07-14T07:24:47,acik alan,Diğer,Genel,Nötr,Evet
9f630d87-ddce-4062-bea9-6d91c7b63852,2025-07-14T07:25:07,500 tl,Diğer,Genel,Negatif,Evet
9f6312ed-0108-4f91-b74b-e48bb3de6850,2025-07-14T07:38:05,Düğün,Organizasyon arıyor,Genel,Pozitif,Evet
9f6312ed-0108-4f91-b74b-e48bb3de6850,2025-07-14T07:38:19,Ankara,Konum belirtiyor,Genel,Nötr,Evet
9f6312ed-0108-4f91-b74b-e48bb3de6850,2025-07-14T07:38:39,Olur 2026,Diğer,Genel,Pozitif,Evet
9f6312ed-0108-4f91-b74b-e48bb3de6850,2025-07-14T07:39:04,1000 kişi bütün ilçeler olur,Konum belirtiyor,Genel,Pozitif,Evet
9f6312ed-0108-4f91-b74b-e48bb3de6850,2025-07-14T07:39:49,Yemekli,Yemek/İkram soruyor,Yemek/İkram,Nötr,Evet
9f6312ed-0108-4f91-b74b-e48bb3de6850,2025-07-14T07:40:20,Kişi başı 350 -400 olacak şekilde,Fiyat ayarlaması istiyor,Genel,Negatif,Evet
9f6312ed-0108-4f91-b74b-e48bb3de6850,2025-07-14T07:40:52,Kişi sayısı 600 kişi,Diğer,Genel,Negatif,Evet
9f6312ed-0108-4f91-b74b-e48bb3de6850,2025-07-14T07:41:19,450-500 arası,Diğer,Genel,Pozitif,Evet
9f634892-33ec-4210-8bec-4b779707ed84,2025-07-14T10:08:05,Düğün,Organizasyon arıyor,Genel,Pozitif,Evet
9f634892-33ec-4210-8bec-4b779707ed84,2025-07-14T10:08:19,Ankara gölbaşı,Konum belirtiyor,Genel,Nötr,Evet
9f634892-33ec-4210-8bec-4b779707ed84,2025-07-14T10:08:42,Sitede ki fiyatlar güncel mi,Fiyat ayarlaması istiyor,Genel,Nötr,Evet
9f634892-33ec-4210-8bec-4b779707ed84,2025-07-14T10:09:58,Ankara konağı,Konum belirtiyor,Genel,Pozitif,Evet
9f634892-33ec-4210-8bec-4b779707ed84,2025-07-14T10:10:28,Eylül ayı için yaklaşık 600 kişi,Tarih ayarlaması istiyor,Genel,Pozitif,Evet
9f634892-33ec-4210-8bec-4b779707ed84,2025-07-14T10:10:50,Kokteyl bütçe yok,Yemek/İkram soruyor,Genel,Negatif,Evet
9f634892-33ec-4210-8bec-4b779707ed84,2025-07-14T10:11:19,Her ikiside,Diğer,Genel,Nötr,Evet
9f63906e-5bbd-48de-a5de-4dbb781e75f1,2025-07-14T13:29:06,Düğün,Organizasyon arıyor,Genel,Pozitif,Evet
9f63906e-5bbd-48de-a5de-4dbb781e75f1,2025-07-14T13:29:20,Sakarya adapazarı,Konum belirtiyor,Genel,Nötr,Evet
9f63906e-5bbd-48de-a5de-4dbb781e75f1,2025-07-14T13:29:39,Düğün mekanı,Mekan arıyor,Mekan,Pozitif,Evet
9f63906e-5bbd-48de-a5de-4dbb781e75f1,2025-07-14T13:30:19,500 kişi kokteyli 2026 haziran ayı açık veya kapalı alan,Mekan arıyor,Mekan,Nötr,Evet
9f63906e-5bbd-48de-a5de-4dbb781e75f1,2025-07-14T13:30:42,300,Diğer,Genel,Negatif,Evet
9f63906e-5bbd-48de-a5de-4dbb781e75f1,2025-07-14T13:31:05,Tüvesas sosyal tesisleri,Diğer,Mekan,Pozitif,Evet
9f63906e-5bbd-48de-a5de-4dbb781e75f1,2025-07-14T13:31:30,Bana ileyişim adresi verir misin,Bilgi istiyor,Genel,Pozitif,Evet
9f63906e-5bbd-48de-a5de-4dbb781e75f1,2025-07-14T13:31:53,Olabilir bakalım,Konum belirtiyor,Genel,Pozitif,Evet
9f63906e-5bbd-48de-a5de-4dbb781e75f1,2025-07-14T13:32:20,Erenler serdivan da olabılır,Konum belirtiyor,Genel,Pozitif,Evet
9f639b80-e718-4c68-8a6c-021b0e3be7b3,2025-07-14T14:00:00,Nişan,Diğer,Organizasyon,Pozitif,Evet
9f639b80-e718-4c68-8a6c-021b0e3be7b3,2025-07-14T14:00:15,Hatay Antakya,Konum belirtiyor,Genel,Pozitif,Evet
9f639b80-e718-4c68-8a6c-021b0e3be7b3,2025-07-14T14:00:36,Hepsi içine,Diğer,Genel,Pozitif,Evet
9f639b80-e718-4c68-8a6c-021b0e3be7b3,2025-07-14T14:01:05,10 Eylül 2000,Tarih ayarlaması istiyor,Genel,Pozitif,Evet
9f639b80-e718-4c68-8a6c-021b0e3be7b3,2025-07-14T14:01:14,20000,Diğer,Genel,Pozitif,Evet
9f639b80-e718-4c68-8a6c-021b0e3be7b3,2025-07-14T14:01:31,200,Diğer,Genel,Pozitif,Evet
9f639b80-e718-4c68-8a6c-021b0e3be7b3,2025-07-14T14:02:09,Kapali,Diğer,Genel,Nötr,Evet
9f639b80-e718-4c68-8a6c-021b0e3be7b3,2025-07-14T14:02:37,Eylül,Tarih ayarlaması istiyor,Genel,Pozitif,Evet
9f639b80-e718-4c68-8a6c-021b0e3be7b3,2025-07-14T14:03:01,Defne olur,Diğer,Genel,Negatif,Evet
9f63a781-f5a9-4c69-9420-936763409320,2025-07-14T14:33:49,Yüzme havuzu için bilgi alacaktım,Mekan arıyor,Genel,Negatif,Evet
9f63a781-f5a9-4c69-9420-936763409320,2025-07-14T14:34:24,Mersin,Konum belirtiyor,Genel,Pozitif,Evet
9f63a781-f5a9-4c69-9420-936763409320,2025-07-14T14:34:47,Sadece ailemle yüzmek için,Konum belirtiyor,Genel,Negatif,Evet
9f63a781-f5a9-4c69-9420-936763409320,2025-07-14T14:35:46,4 kişi biri bebek,Diğer,Genel,Negatif,Evet
9f63a781-f5a9-4c69-9420-936763409320,2025-07-14T14:35:55,günlük,Diğer,Genel,Pozitif,Evet
9f63a781-f5a9-4c69-9420-936763409320,2025-07-14T14:36:04,Açık yüzme havuzu,Mekan arıyor,Genel,Nötr,Evet
9f63a781-f5a9-4c69-9420-936763409320,2025-07-14T14:37:03,Öğretmen evi bebek için uygun kişi başı fiyat,Fiyat ayarlaması istiyor,Genel,Negatif,Evet
9f63ac54-a4a1-4ad9-99b0-430358a6e5ad,2025-07-14T14:47:01,Düğün,Organizasyon arıyor,Genel,Pozitif,Evet
9f63ac54-a4a1-4ad9-99b0-430358a6e5ad,2025-07-14T14:47:16,istanbul avrupa yakası,Konum belirtiyor,Genel,Pozitif,Evet
9f63ac54-a4a1-4ad9-99b0-430358a6e5ad,2025-07-14T14:48:07,20 aralık 2025,Tarih ayarlaması istiyor,Genel,Pozitif,Evet
9f63ac54-a4a1-4ad9-99b0-430358a6e5ad,2025-07-14T14:52:12,120 kişi olacak ve yemekli olacak,Yemek/İkram soruyor,Yemek/İkram,Nötr,Evet
9f63ac54-a4a1-4ad9-99b0-430358a6e5ad,2025-07-14T14:52:42,doubletree by hilton  istanbul topkaı  salonu için fiyat lasam,Mekan arıyor,Mekan,Pozitif,Evet
9f63fd9b-4e09-4f68-9a7c-48898c40bc2f,2025-07-14T18:34:32,Düğün,Organizasyon arıyor,Genel,Pozitif,Evet
9f63fd9b-4e09-4f68-9a7c-48898c40bc2f,2025-07-14T18:35:27,13.08.2025,Diğer,Genel,Nötr,Evet
9f63fd9b-4e09-4f68-9a7c-48898c40bc2f,2025-07-14T18:37:00,"Düğün Mekanı
Düğün Organizasyonu
Düğün Fotoğrafçılığı
Düğün Pastası
Düğün Orkestrası/DJ",Mekan arıyor,"Mekan, Fotoğrafçı, Organizasyon, Yemek/İkram, Müzik/Eğlence",Pozitif,Evet
9f63fd9b-4e09-4f68-9a7c-48898c40bc2f,2025-07-14T18:38:24,"Istanbul, Esenyurt",Konum belirtiyor,Genel,Nötr,Evet
9f63fd9b-4e09-4f68-9a7c-48898c40bc2f,2025-07-14T18:38:56,25,Diğer,Genel,Negatif,Evet
9f63fd9b-4e09-4f68-9a7c-48898c40bc2f,2025-07-14T18:39:55,Kararsızım / Farklı seçeneklere açığım,Diğer,Genel,Negatif,Evet
9f63fd9b-4e09-4f68-9a7c-48898c40bc2f,2025-07-14T18:42:12,30.000 TL gibi,Diğer,Genel,Negatif,Evet
9f63fd9b-4e09-4f68-9a7c-48898c40bc2f,2025-07-14T18:43:19,Kapalı alan,Mekan arıyor,Mekan,Negatif,Evet
9f63fd9b-4e09-4f68-9a7c-48898c40bc2f,2025-07-14T18:44:50,Fikrim yok / Alternatiflere açığım,Diğer,Genel,Negatif,Evet
9f63fd9b-4e09-4f68-9a7c-48898c40bc2f,2025-07-14T18:49:48,Elit Fotoğraf Stüdyosu,Yemek/İkram soruyor,"Fotoğrafçı, Yemek/İkram",Pozitif,Evet
9f63fd9b-4e09-4f68-9a7c-48898c40bc2f,2025-07-14T18:52:17,düğün mekanı,Mekan arıyor,Mekan,Pozitif,Evet
9f63fd9b-4e09-4f68-9a7c-48898c40bc2f,2025-07-14T18:53:24,25 kişilik,Konum belirtiyor,Genel,Nötr,Evet
9f63fd9b-4e09-4f68-9a7c-48898c40bc2f,2025-07-14T18:55:50,1. Boutique Event Davet Salonu,Mekan arıyor,Mekan,Pozitif,Evet
9f640b59-c0b4-4f14-ae08-c5d3170ba1ad,2025-07-14T19:12:48,Düğün,Organizasyon arıyor,Genel,Pozitif,Evet
9f640b59-c0b4-4f14-ae08-c5d3170ba1ad,2025-07-14T19:13:07,İstanbul Avrupa yakası,Konum belirtiyor,Genel,Pozitif,Evet
9f640b59-c0b4-4f14-ae08-c5d3170ba1ad,2025-07-14T19:14:49,2026   Eylül yemek 150 kişilik   Beylikdüzü oturuyorum,Yemek/İkram soruyor,Yemek/İkram,Negatif,Evet
9f640b59-c0b4-4f14-ae08-c5d3170ba1ad,2025-07-14T19:16:50,Kır düğünü ama olası hava yağmurlu olması durumunda  kapalı alternatif olmalı,Mekan arıyor,Mekan,Negatif,Evet
9f640b59-c0b4-4f14-ae08-c5d3170ba1ad,2025-07-14T19:17:32,1000  kişi başı,Fiyat ayarlaması istiyor,Genel,Nötr,Evet
9f6426a7-36fe-4aaa-98eb-d0e11cb93884,2025-07-14T20:29:04,Nişan,Diğer,Organizasyon,Pozitif,Evet
9f6426a7-36fe-4aaa-98eb-d0e11cb93884,2025-07-14T20:29:51,İzmir gaziemir veya Karabağlar 17 agustos tahmini yaklaşık 50 davetli,Bilgi istiyor,Genel,Pozitif,Evet
9f6426a7-36fe-4aaa-98eb-d0e11cb93884,2025-07-14T20:30:54,Sadece nişan mekanı ikram pasta ve meşrubat olabilir belirli bir bütçem yok,Mekan arıyor,"Mekan, Organizasyon, Yemek/İkram",Negatif,Evet
9f64dbc1-a922-4688-a1cd-b4cf6bdbe530,2025-07-15T04:55:28,Düğün,Organizasyon arıyor,Genel,Pozitif,Evet
9f64dbc1-a922-4688-a1cd-b4cf6bdbe530,2025-07-15T04:55:44,İstanbul,Konum belirtiyor,Genel,Pozitif,Evet
9f65586c-da10-4f25-bcc4-2693293c87a8,2025-07-15T10:44:44,Meriş 100 kişilik kına gecesi fiyat nekadar,Fiyat ayarlaması istiyor,Organizasyon,Nötr,Evet
9f65586c-da10-4f25-bcc4-2693293c87a8,2025-07-15T10:45:06,Güneykent,Diğer,Genel,Pozitif,Evet
9f65586c-da10-4f25-bcc4-2693293c87a8,2025-07-15T10:45:28,Hafta sunu,Yemek/İkram soruyor,Yemek/İkram,Negatif,Evet
9f65586c-da10-4f25-bcc4-2693293c87a8,2025-07-15T10:46:14,Çerez kola,Yemek/İkram soruyor,Yemek/İkram,Negatif,Evet
9f65586c-da10-4f25-bcc4-2693293c87a8,2025-07-15T10:46:54,Koktey,Diğer,Genel,Pozitif,Evet
9f65586c-da10-4f25-bcc4-2693293c87a8,2025-07-15T10:47:52,Ekim sunu fiyat öğrene bilirmiyim,Yemek/İkram soruyor,Yemek/İkram,Nötr,Evet
9f65586c-da10-4f25-bcc4-2693293c87a8,2025-07-15T10:48:32,Evet onayliyorum,Diğer,Genel,Pozitif,Evet
9f65586c-da10-4f25-bcc4-2693293c87a8,2025-07-15T10:51:04,100 kişilik güneykent ve kına gecesi olacak kunsepti de nevar fiyatıni öğrenebilirmiyim sonu fiyatları,Fiyat ayarlaması istiyor,Organizasyon,Nötr,Evet
9f6567e9-9e06-438f-af31-58be281b5a30,2025-07-15T11:27:37,Sadece nilah,Konum belirtiyor,Genel,Negatif,Evet
9f6567e9-9e06-438f-af31-58be281b5a30,2025-07-15T11:28:12,Sadece nikah yapacağız,Diğer,Genel,Negatif,Evet
9f6567e9-9e06-438f-af31-58be281b5a30,2025-07-15T11:28:29,Bandırma,Diğer,Genel,Nötr,Evet
9f6567e9-9e06-438f-af31-58be281b5a30,2025-07-15T11:28:42,Kimse olmayacak,Diğer,Genel,Negatif,Evet
9f6567e9-9e06-438f-af31-58be281b5a30,2025-07-15T11:29:08,Belediyede sade bir nikah,Diğer,Genel,Nötr,Evet
9f658d6f-341a-45bf-96d5-51e98d709a1a,2025-07-15T13:12:23,Evlilik teklifi,Konum belirtiyor,Genel,Nötr,Evet
9f658d6f-341a-45bf-96d5-51e98d709a1a,2025-07-15T13:13:52,Bu gün yapmayı düşünüyorum bana en yakın Eyüp balon gibi birşeyin içinde önce yemek sonra yapmayı düşünüyorum,Yemek/İkram soruyor,"Organizasyon, Yemek/İkram",Nötr,Evet
9f659d2f-1af0-4e56-9c86-dd30070ac659,2025-07-15T13:56:24,Düğün,Organizasyon arıyor,Genel,Pozitif,Evet
9f659d2f-1af0-4e56-9c86-dd30070ac659,2025-07-15T13:57:50,1- istanbulda,Konum belirtiyor,Genel,Negatif,Evet
9f659d2f-1af0-4e56-9c86-dd30070ac659,2025-07-15T13:58:12,2026 Haziran,Tarih ayarlaması istiyor,Genel,Pozitif,Evet
9f659d2f-1af0-4e56-9c86-dd30070ac659,2025-07-15T13:58:38,Bakırköy,Diğer,Genel,Pozitif,Evet
9f659d2f-1af0-4e56-9c86-dd30070ac659,2025-07-15T13:59:01,50-100,Diğer,Genel,Pozitif,Evet
9f659d2f-1af0-4e56-9c86-dd30070ac659,2025-07-15T13:59:21,Pasta ve meşrubat,Yemek/İkram soruyor,Yemek/İkram,Nötr,Evet
9f659d2f-1af0-4e56-9c86-dd30070ac659,2025-07-15T13:59:43,Düğün mekanı,Mekan arıyor,Mekan,Pozitif,Evet
9f65c81f-ba75-49dc-8fab-89dcd81f36f8,2025-07-15T22:22:25,after party,Diğer,Genel,Pozitif,Evet
9f65c81f-ba75-49dc-8fab-89dcd81f36f8,2025-07-15T22:23:29,istanbul anadolu yakasında bir yalıda 50 kişilik bir organizasyon düşünüyorum. Bütçemiz 50.000₺,Fiyat ayarlaması istiyor,Organizasyon,Negatif,Evet
9f65c81f-ba75-49dc-8fab-89dcd81f36f8,2025-07-15T22:25:32,"23 ağustos sadece içicek atıştırmalık olarak, kapsşı veya teras farketmez",Tarih ayarlaması istiyor,"Mekan, Yemek/İkram",Pozitif,Evet
9f65da2c-dcaa-40d3-9459-f3859c3a14da,2025-07-15T16:46:53,Sünnet,Organizasyon arıyor,Organizasyon,Pozitif,Evet
9f65da2c-dcaa-40d3-9459-f3859c3a14da,2025-07-15T16:48:16,Yemeklı 250 kişilık istanbul avrupa yakası hazıran ayı,Yemek/İkram soruyor,Yemek/İkram,Negatif,Evet
9f65da2c-dcaa-40d3-9459-f3859c3a14da,2025-07-15T16:49:08,acık alan kapalı alan ikisi de bakılacak 2026 hazıran,Mekan arıyor,Mekan,Nötr,Evet
9f65efdc-8ff1-42d4-9002-1e1cdcfb99fb,2025-07-15T17:47:34,Nişan,Diğer,Organizasyon,Pozitif,Evet
9f65efdc-8ff1-42d4-9002-1e1cdcfb99fb,2025-07-15T17:48:52,Gaziantep Şahinbey yaklaşık 100 kişi davetli olacak sadece pasta ve meşrubat ikramı düşünüyorum nişanımı bir mekanda yapmak istiyorum,Mekan arıyor,"Mekan, Organizasyon, Yemek/İkram",Negatif,Evet
9f66045b-7bfd-4566-879c-8aab6f1fa60d,2025-07-15T18:44:55,Düğün,Organizasyon arıyor,Genel,Pozitif,Evet
9f66045b-7bfd-4566-879c-8aab6f1fa60d,2025-07-15T18:45:31,25.01.2026 tarıhınde kapalı alan dugun salonu ıcın basvurmustuk,Mekan arıyor,Mekan,Negatif,Evet
9f66045b-7bfd-4566-879c-8aab6f1fa60d,2025-07-15T18:46:01,sizlere hayır kuru pasta ve musrubat İZmir inciraltı,Yemek/İkram soruyor,Yemek/İkram,Negatif,Evet
9f66045b-7bfd-4566-879c-8aab6f1fa60d,2025-07-15T18:46:20,toplam sayı 300 ve 450,Diğer,Genel,Pozitif,Evet
9f66045b-7bfd-4566-879c-8aab6f1fa60d,2025-07-15T18:46:42,evet olur 60000 150000,Diğer,Genel,Pozitif,Evet
9f66045b-7bfd-4566-879c-8aab6f1fa60d,2025-07-15T18:47:23,ewet,Diğer,Genel,Pozitif,Evet
9f660cae-26d2-4ad4-83ae-123a61e000e9,2025-07-15T19:08:12,Nişan,Diğer,Organizasyon,Pozitif,Evet
9f660cae-26d2-4ad4-83ae-123a61e000e9,2025-07-15T19:08:41,Söz yapıcam 70-80 kişilik istanbul anadolu yakası,Konum belirtiyor,Genel,Pozitif,Evet
9f660cae-26d2-4ad4-83ae-123a61e000e9,2025-07-15T19:09:08,Kokteyl organizasyonda fotoğrafçıda olsun,Yemek/İkram soruyor,"Fotoğrafçı, Organizasyon, Yemek/İkram",Pozitif,Evet
9f660cae-26d2-4ad4-83ae-123a61e000e9,2025-07-15T19:09:29,Sezen hanım yalısı ücret ne,Fiyat ayarlaması istiyor,Genel,Negatif,Evet
9f661870-ff43-4adf-b369-39987a9293b1,2025-07-15T19:41:05,Hamam,Yemek/İkram soruyor,Genel,Pozitif,Evet
9f661870-ff43-4adf-b369-39987a9293b1,2025-07-15T19:41:15,Gelin hamamı,Yemek/İkram soruyor,Kıyafet,Pozitif,Evet
9f661870-ff43-4adf-b369-39987a9293b1,2025-07-15T19:41:36,İzmir / Gaziemir,Bilgi istiyor,Genel,Pozitif,Evet
9f661870-ff43-4adf-b369-39987a9293b1,2025-07-15T19:41:46,ağustos 10 kişi,Tarih ayarlaması istiyor,Genel,Pozitif,Evet
9f661870-ff43-4adf-b369-39987a9293b1,2025-07-15T19:42:31,Fes,Diğer,Genel,Negatif,Evet
9f66261a-6055-4135-861f-03d5fa6d47ea,2025-07-15T20:19:12,Düğün,Organizasyon arıyor,Genel,Pozitif,Evet
9f66261a-6055-4135-861f-03d5fa6d47ea,2025-07-15T20:19:27,Sakarya,Konum belirtiyor,Genel,Pozitif,Evet
9f66261a-6055-4135-861f-03d5fa6d47ea,2025-07-15T20:19:58,yer farketmez,Mekan arıyor,Genel,Negatif,Evet
9f66261a-6055-4135-861f-03d5fa6d47ea,2025-07-15T20:20:20,800 1 Kasım,Tarih ayarlaması istiyor,Genel,Pozitif,Evet
9f66261a-6055-4135-861f-03d5fa6d47ea,2025-07-15T20:20:43,Pasta,Yemek/İkram soruyor,Yemek/İkram,Pozitif,Evet
9f66261a-6055-4135-861f-03d5fa6d47ea,2025-07-15T20:21:19,toplam 100000 kapalı bir düğün salonu,Mekan arıyor,Mekan,Pozitif,Evet
9f6635a3-73c0-4630-b307-eb5762aa62cc,2025-07-15T21:02:38,Sünnet,Organizasyon arıyor,Organizasyon,Pozitif,Evet
9f6635a3-73c0-4630-b307-eb5762aa62cc,2025-07-15T21:03:16,İzmir 300 kişi pasta mesrubat,Yemek/İkram soruyor,Yemek/İkram,Pozitif,Evet
9f6635a3-73c0-4630-b307-eb5762aa62cc,2025-07-15T21:03:41,Hayır,Diğer,Genel,Negatif,Evet
9f6635a3-73c0-4630-b307-eb5762aa62cc,2025-07-15T21:04:09,Yok,Diğer,Genel,Negatif,Evet
9f665b59-ab95-4576-aed9-50a462b14cf4,2025-07-15T22:48:06,Merhaba,Diğer,Genel,Pozitif,Evet
9f665b59-ab95-4576-aed9-50a462b14cf4,2025-07-15T22:48:21,Evlenme teklifi,Diğer,Genel,Nötr,Evet
9f665b59-ab95-4576-aed9-50a462b14cf4,2025-07-15T22:48:37,Konya Selçuklu,Konum belirtiyor,Genel,Negatif,Evet
9f665b59-ab95-4576-aed9-50a462b14cf4,2025-07-15T22:48:53,10 bin TL,Fiyat ayarlaması istiyor,Genel,Pozitif,Evet
9f665b59-ab95-4576-aed9-50a462b14cf4,2025-07-15T22:49:11,2 kişi,Diğer,Genel,Negatif,Evet
9f665b59-ab95-4576-aed9-50a462b14cf4,2025-07-15T22:49:22,Hotel olabilir,Konaklama,Konaklama,Negatif,Evet
9f6740c7-0cb3-4aa5-a91b-7425f579fca1,2025-07-16T09:29:46,Düğün,Organizasyon arıyor,Genel,Pozitif,Evet
9f6740c7-0cb3-4aa5-a91b-7425f579fca1,2025-07-16T09:30:07,Bodrum turgutreis,Diğer,Genel,Nötr,Evet
9f675b7e-cdaf-4a0e-8719-909c31881ed7,2025-07-16T10:44:20,Sünnet,Organizasyon arıyor,Organizasyon,Pozitif,Evet
9f675b7e-cdaf-4a0e-8719-909c31881ed7,2025-07-16T10:44:53,Sunnet düğün mekanı,Mekan arıyor,"Mekan, Yemek/İkram",Pozitif,Evet
9f675b7e-cdaf-4a0e-8719-909c31881ed7,2025-07-16T10:45:04,300-350 kişilik,Konum belirtiyor,Genel,Nötr,Evet
9f675b7e-cdaf-4a0e-8719-909c31881ed7,2025-07-16T10:45:24,Yemeksiz,Yemek/İkram soruyor,Yemek/İkram,Negatif,Evet
9f675b7e-cdaf-4a0e-8719-909c31881ed7,2025-07-16T10:45:38,Ankara Keçiören,Konum belirtiyor,Genel,Pozitif,Evet
9f675b7e-cdaf-4a0e-8719-909c31881ed7,2025-07-16T10:46:02,31 Ağustos,Tarih ayarlaması istiyor,Genel,Pozitif,Evet
9f675b7e-cdaf-4a0e-8719-909c31881ed7,2025-07-16T10:46:09,Yada 30 Ağustos,Tarih ayarlaması istiyor,Genel,Pozitif,Evet
